owning_agency_name,reporting_agency_name,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0086,LUST / UST,25.7,Operation and maintenance of equipment,D,Q,,0.00,-277.00,-277.00,-277.00,-277.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0086,LUST / UST,26.0,Supplies and materials,D,Q,,10728.59,0.00,27133.50,0.00,27133.50,0.00,0.00,0.00,0.00,3408.44,0.00,41270.53,0.00,0.00,0.00,0.00,0.00,0.00,41270.53,0.00,41270.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0086,LUST / UST,32.0,Land and structures,D,Q,,0.00,2964.00,8652.23,2964.00,8652.23,0.00,-2964.00,-2964.00,-2964.00,-8652.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0086,LUST / UST,41.0,"Grants, subsidies, and contributions",D,Q,,430490.00,-224728.08,-10243.74,-224728.08,-10243.74,0.00,20636.78,20636.78,20636.78,-10389.98,0.00,613947.58,0.00,0.00,0.00,0.00,0.00,0.00,613947.58,0.00,613947.58,0.00,0.00,0.00,-6538.35,-6538.35,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0087,LUST COOPERATIVE AGREEMENTS,25.1,Advisory and assistance services,D,Q,,50007.00,21069.05,92123.25,21069.05,92123.25,0.00,47226.11,47226.11,47226.11,0.00,0.00,73835.09,0.00,0.00,0.00,0.00,0.00,0.00,73835.09,0.00,73835.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0087,LUST COOPERATIVE AGREEMENTS,25.2,Other services from non-Federal sources,D,Q,,0.00,-193354.04,-197098.38,-193354.04,-197098.38,0.00,-21621.96,-21621.96,-21621.96,-17877.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0087,LUST COOPERATIVE AGREEMENTS,41.0,"Grants, subsidies, and contributions",D,C,Bipartisan Budget Act of 2018,0.00,-2177205.12,-1598877.95,-2204076.40,-1598877.95,26871.28,25343.63,25343.63,25343.63,-11310.91,0.00,541672.63,0.00,0.00,0.00,0.00,0.00,0.00,541672.63,0.00,541672.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0087,LUST COOPERATIVE AGREEMENTS,41.0,"Grants, subsidies, and contributions",D,E,"Additional Supplemental Appropriations for Disaster Relief Act, 2019",0.00,-736204.36,-517635.75,-736204.36,-517635.75,0.00,13512.95,13512.95,13512.95,12478.20,0.00,217533.86,0.00,0.00,0.00,0.00,0.00,0.00,217533.86,0.00,217533.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",0087,LUST COOPERATIVE AGREEMENTS,41.0,"Grants, subsidies, and contributions",D,Q,,37912856.00,-7455225.25,-5045046.05,-7472886.41,-5045046.05,17661.16,298219.86,298219.86,298219.86,25422.19,0.00,40050237.53,0.00,0.00,0.00,0.00,0.00,0.00,40050237.53,0.00,40050237.53,0.00,0.00,0.00,-699238.19,-699238.19,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",11.1,Full-time permanent,D,Q,,183321.54,0.00,0.00,0.00,0.00,0.00,2225.31,2225.31,2225.31,5867.56,0.00,186963.79,0.00,0.00,0.00,0.00,0.00,0.00,186963.79,0.00,186963.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",11.3,Other than full-time permanent,D,Q,,2380.62,0.00,0.00,0.00,0.00,0.00,-33.54,-33.54,-33.54,40.47,0.00,2454.63,0.00,0.00,0.00,0.00,0.00,0.00,2454.63,0.00,2454.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",11.5,Other personnel compensation,D,Q,,2160.52,0.00,0.00,0.00,0.00,0.00,-0.48,-0.48,-0.48,11.73,0.00,2172.73,0.00,0.00,0.00,0.00,0.00,0.00,2172.73,0.00,2172.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",12.1,Civilian personnel benefits,D,Q,,67134.68,0.00,0.00,0.00,0.00,0.00,982.87,982.87,982.87,2368.87,0.00,68520.68,0.00,0.00,0.00,0.00,0.00,0.00,68520.68,0.00,68520.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",25.1,Advisory and assistance services,D,Q,,655.75,784.75,0.00,784.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-129.00,-1205.99,-1990.74,-1990.74,-1990.74,-1205.99,0.00,655.75,0.00,655.75,0.00,0.00,0.00,-784.75,-784.75,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",25.2,Other services from non-Federal sources,D,Q,,26000.00,2613.07,4008.16,2613.07,4008.16,0.00,2386.93,2386.93,2386.93,991.84,0.00,26000.00,0.00,0.00,0.00,0.00,0.00,0.00,26000.00,0.00,26000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",25.7,Operation and maintenance of equipment,D,Q,,0.00,-80077.85,-80077.85,-80077.85,-80077.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,11.1,Full-time permanent,D,Q,,0.00,1380.26,1163.57,1380.26,1163.57,0.00,-1380.26,-1380.26,-1380.26,-1163.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,12.1,Civilian personnel benefits,D,Q,,9848.78,15511.08,11100.00,15511.08,11100.00,0.00,0.00,0.00,0.00,0.00,0.00,5437.70,0.00,0.00,0.00,0.00,0.00,0.00,5437.70,0.00,5437.70,0.00,0.00,0.00,-858.95,-858.95,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,21.0,Travel and transportation of persons,D,Q,,6000.00,-282.37,-130.00,-282.37,-130.00,0.00,32.37,32.37,32.37,-120.00,0.00,6000.00,0.00,0.00,0.00,0.00,0.00,0.00,6000.00,0.00,6000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,23.1,Rental payments to GSA,D,Q,,628694.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628694.84,0.00,0.00,0.00,0.00,0.00,0.00,628694.84,0.00,628694.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,23.3,"Communications, utilities, and miscellaneous charges",D,Q,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,25.1,Advisory and assistance services,D,Q,,46956.57,10651.33,0.00,10651.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36305.24,10115.96,11668.26,11668.26,11668.26,10115.96,0.00,34752.94,0.00,34752.94,0.00,0.00,0.00,-21651.33,-21651.33,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,25.2,Other services from non-Federal sources,D,Q,,13027.00,9135.38,16806.47,9135.38,16806.47,0.00,-10766.04,-10766.04,-10766.04,-9553.46,0.00,21910.67,0.00,0.00,0.00,0.00,0.00,0.00,21910.67,0.00,21910.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,25.3,Other goods and services from Federal sources,D,Q,,0.00,31257.45,31257.45,31257.45,31257.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,25.4,Operation and maintenance of facilities,D,Q,,0.00,-11000.00,-11000.00,-11000.00,-11000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,25.7,Operation and maintenance of equipment,D,Q,,0.00,-10257.45,-10257.45,-10257.45,-10257.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,31.0,Equipment,D,Q,,0.00,-9110.00,-8110.00,-9110.00,-8110.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,32.0,Land and structures,D,Q,,0.00,-914.67,-823.97,-914.67,-823.97,0.00,914.67,914.67,914.67,823.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,41.0,"Grants, subsidies, and contributions",D,Q,,0.00,-1776.59,-1861.60,-1776.59,-1861.60,0.00,-223.41,-223.41,-223.41,-138.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F3,ACQUISITION MANAGEMENT,22.0,Transportation of things,D,Q,,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F3,ACQUISITION MANAGEMENT,24.0,Printing and reproduction,D,Q,,906.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,906.00,0.00,0.00,0.00,0.00,0.00,0.00,906.00,0.00,906.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F3,ACQUISITION MANAGEMENT,25.1,Advisory and assistance services,D,Q,,11723.58,-45729.28,-38497.00,-45729.28,-38497.00,0.00,0.00,0.00,0.00,0.00,0.00,18955.86,-4233.28,-4481.75,-4481.75,-4481.75,-4233.28,0.00,19204.33,0.00,19204.33,0.00,0.00,0.00,-2766.72,-2766.72,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F3,ACQUISITION MANAGEMENT,25.2,Other services from non-Federal sources,D,Q,,133846.72,25729.69,27858.33,25729.69,27858.33,0.00,9838.66,9838.66,9838.66,450.45,0.00,126587.15,0.00,0.00,0.00,0.00,0.00,0.00,126587.15,0.00,126587.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F3,ACQUISITION MANAGEMENT,32.0,Land and structures,D,Q,,0.00,567.81,412.41,567.81,412.41,0.00,-567.81,-567.81,-567.81,-412.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00F3,ACQUISITION MANAGEMENT,41.0,"Grants, subsidies, and contributions",D,Q,,0.00,-4859.35,-4859.35,-4859.35,-4859.35,0.00,-1327.19,-1327.19,-1327.19,-1327.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00J6,LUST PREVENTION,25.1,Advisory and assistance services,D,Q,,44800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44800.00,0.00,0.00,0.00,0.00,0.00,0.00,44800.00,0.00,44800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00J6,LUST PREVENTION,25.2,Other services from non-Federal sources,D,Q,,0.00,23213.69,22233.98,23213.69,22233.98,0.00,-30874.54,-30874.54,-30874.54,-29894.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00J6,LUST PREVENTION,41.0,"Grants, subsidies, and contributions",D,Q,,10922592.00,-8606762.31,172505.02,-8606762.31,172505.02,0.00,97898.10,97898.10,97898.10,-102124.56,0.00,19501836.67,0.00,0.00,0.00,0.00,0.00,0.00,19501836.67,0.00,19501836.67,0.00,0.00,0.00,-230793.33,-230793.33,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
Environmental Protection Agency,Environmental Protection Agency,FY2023P09,Environmental Protection Agency,Natural Resources and Environment,Pollution control and abatement,068-8153,"Leaking Underground Storage Tank Trust Fund, Environmental Protection Agency",00K8,RESEARCH: SUSTAINABLE AND HEALTHY COMMUNITIES,11.1,Full-time permanent,D,Q,,151117.58,0.00,0.00,0.00,0.00,0.00,29.12,29.12,29.12,-7605.03,0.00,143483.43,0.00,0.00,0.00,0.00,0.00,0.00,143483.43,0.00,143483.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023-08-09
