"TRI Facility ID","Facility Name","Address","Chemical Name","Industry","Year","Prior Year Release *","Current Year Release *","Percent Change","Pollution Prevention Information (Activity Codes/Text/[Reduction])","P2 Report URL"
"30213RLSTN5001F","NESTLE PURINA PETCARE CO (NESTLE PURINA PETCARE CO)","5001 FAYETTEVILLE RD, FAIRBURN,GA 30213","Manganese compounds","311111: Dog and Cat Food Manufacturing","2021","0","1,757.00","","Source Reduction: S44: Other improvements to operating practices and training - The pet food manufacturing industry is highly regulated and quality standards are stringent resulting in high waste generation.  Engineering and administrative solutions are currently being implemented to reduce waste. Methods to Identify SR Opportunities: T06 : EMPLOYEE RECOMMENDATION (UNDER A FORMAL COMPANY PROGRAM) - The pet food manufacturing industry is highly regulated and quality standards are stringent resulting in high waste generation.  Engineering and administrative solutions are currently being implemented to reduce waste.   Source Reduction: The pet food manufacturing industry is highly regulated and quality standards are stringent resulting in high waste generation.  Engineering and administrative solutions are currently being implemented to reduce waste.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=30213RLSTN5001F&ChemicalId=N450&ReportingYear=2021&DocCtrlNum=1321220372395&Opt=0"
"30213RLSTN5001F","NESTLE PURINA PETCARE CO (NESTLE PURINA PETCARE CO)","5001 FAYETTEVILLE RD, FAIRBURN,GA 30213","Zinc compounds","311111: Dog and Cat Food Manufacturing","2021","0","1,757.00","","Source Reduction: S44: Other improvements to operating practices and training[-15-24%] - The pet food manufacturing industry is highly regulated and quality standards are stringent.  This leads to high waste generation.  The site is implementing engineered solutions and as well as administrative solutions to reduce wastes.  Source Reduction: The pet food manufacturing industry is highly regulated and quality standards are stringent.  This leads to high waste generation.  The site is implementing engineered solutions and as well as administrative solutions to reduce wastes.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=30213RLSTN5001F&ChemicalId=N982&ReportingYear=2021&DocCtrlNum=1321220372383&Opt=0"
"54129SRGNN46S8T","SARGENTO FOODS INC - HILBERT (SARGENTO FOODS INC.)","460 S 8TH ST, HILBERT,WI 54129","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311513: Cheese Manufacturing","2013","0","1,747.30","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=54129SRGNN46S8T&ChemicalId=N511&ReportingYear=2013&DocCtrlNum=1313211213107&Opt=0"
"62301MRMNM1000N","ADM ANIMAL NUTRITION INC (ARCHER DANIELS MIDLAND CO)","1000 N 30TH STREET, QUINCY,IL 62305","Copper compounds","311119: Other Animal Food Manufacturing","2021","0","1,655.30","","Source Reduction: S41: Improved scheduling, record keeping, or procedures for operations, cleaning, and maintenance","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=62301MRMNM1000N&ChemicalId=N100&ReportingYear=2021&DocCtrlNum=1321220336010&Opt=0"
"50532LNDLK302SI","NEW COOPERATIVE INC-DUNCOMBE MILL (NA)","302 SIMPSON ST, DUNCOMBE,IA 50532","Mixture","311119: Other Animal Food Manufacturing","2018","0","1,417.53","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures - continue to monitor exposure levels with supplier. Sal CURB equipment is operated in a closed system. System is regularly checked before any start ups after an extended shut down. Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Employee training on an annual basis. and continued monitoring with supplier","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=50532LNDLK302SI&ChemicalId=MIXTURE&ReportingYear=2018&DocCtrlNum=1318216677068&Opt=0"
"79022HLMRC124US","HILMAR CHEESE CO DALHART (HILMAR CHEESE CO)","12400 US HWY 385, DALHART,TX 79022","Hydrogen sulfide","311513: Cheese Manufacturing","2014","0","1,337.00","","Source Reduction: W19: Other changes in operating practices","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=79022HLMRC124US&ChemicalId=0007783064&ReportingYear=2014&DocCtrlNum=1314212515732&Opt=0"
"64801THPLL3007S","GENERAL  MILLS (GENERAL MILLS INC)","3007 STEPHENS BLVD, JOPLIN,MO 64804","Ammonia","311813: Frozen Cakes, Pies, and Other Pastries Manufacturing","2018","0","1,250.00","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures Methods to Identify SR Opportunities: T01 : INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S) - 3 year compliance auditsAnnual 109 inspectionsEmployee logs","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=64801THPLL3007S&ChemicalId=0007664417&ReportingYear=2018&DocCtrlNum=1318217225768&Opt=0"
"52156SWSSVHWY18","PRAIRIE FARMS (PRAIRIE FARMS)","11744 EDGEWOOD AVE, LUANA,IA 52156","Peracetic acid","311513: Cheese Manufacturing","2020","0","1,146.80","","Source Reduction: W52: Modified equipment, layout, or piping[-5-14%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=52156SWSSVHWY18&ChemicalId=0000079210&ReportingYear=2020&DocCtrlNum=1320218674695&Opt=0"
"14048RLSTN3800M","NESTLE PURINA PETCARE CO (NESTLE PURINA PETCARE CO)","3800 MIDDLE RD, DUNKIRK,NY 14048","Zinc compounds","311111: Dog and Cat Food Manufacturing","2013","0","1,055.00","","Source Reduction: W50: Optimized reaction conditions or otherwise increased efficiency of synthesis - War on waste initiatives.Source Reduction: W51: Instituted recirculation within a process Methods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - Promotion of continuous improvement processes.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=14048RLSTN3800M&ChemicalId=N982&ReportingYear=2013&DocCtrlNum=1313211129756&Opt=0"
"53573MSCDPPOBOX","MUSCODA PROTEIN PRODUCTS (NA)","960 INDUSTRIAL DR, MUSCODA,WI 53573","Peracetic acid","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2020","0","1,040.00","","Other Environmental Practices: Waste Treatment  - Meister Cheese/Muscoda Protein has a state of the art waster water treatment facility.  This facility incorporates anaerobic and aerobic technologies to treat waste water.  The anaerobic system produces methane which is captured and used to run a generator which in turn runs the plant.Source Reduction: Source Reduction  - Other technologies are being explored to replace or reduce usage of current sanitizers.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=53573MSCDPPOBOX&ChemicalId=0000079210&ReportingYear=2020&DocCtrlNum=1320219125693&Opt=0"
"08810NTRNT150DO","INTERNATIONAL FLAVORS & FRAGRANCES INC (INTERNATIONAL FLAVORS & FRAGRANCES INC)","150 DOCKS CORNER RD, DAYTON,NJ 08810","Cyclohexane","311930: Flavoring Syrup and Concentrate Manufacturing","2018","0","968.00","","Source Reduction: W58: Other process modifications","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=08810NTRNT150DO&ChemicalId=0000110827&ReportingYear=2018&DocCtrlNum=1318220600124&Opt=0"
"08810NTRNT150DO","INTERNATIONAL FLAVORS & FRAGRANCES INC (INTERNATIONAL FLAVORS & FRAGRANCES INC)","150 DOCKS CORNER RD, DAYTON,NJ 08810","Cyclohexane","311930: Flavoring Syrup and Concentrate Manufacturing","2020","0","840.00","","Source Reduction: W58: Other process modifications","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=08810NTRNT150DO&ChemicalId=0000110827&ReportingYear=2020&DocCtrlNum=1320220599827&Opt=0"
"08810NTRNT150DO","INTERNATIONAL FLAVORS & FRAGRANCES INC (INTERNATIONAL FLAVORS & FRAGRANCES INC)","150 DOCKS CORNER RD, DAYTON,NJ 08810","Cyclohexane","311930: Flavoring Syrup and Concentrate Manufacturing","2019","0","826.00","","Source Reduction: W58: Other process modifications","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=08810NTRNT150DO&ChemicalId=0000110827&ReportingYear=2019&DocCtrlNum=1319220599993&Opt=0"
"56069PLLSB5THST","SENECA FOODS CORP (SENECA FOODS CORP)","600 5TH ST SE, MONTGOMERY,MN 56069","Nitric acid","311421: Fruit and Vegetable Canning","2015","0","750.00","","Source Reduction: W71: Other cleaning and degreasing modifications[-25-49%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=56069PLLSB5THST&ChemicalId=0007697372&ReportingYear=2015&DocCtrlNum=1315213733443&Opt=0"
"50138GHRML200SG","HORMEL FOODS CORP (HORMEL FOODS CORP)","209 N GODFREY LN, KNOXVILLE,IA 50138","Ammonia","311612: Meat Processed from Carcasses","2018","0","605.45","","Source Reduction: W19: Other changes in operating practices Methods to Identify SR Opportunities: T11 : OTHER - Utilized Industrial Refrigeration Services (IRS), Preston Refrigeration Services, and Evapco (manufacturer of Ammonia equipment) to calculate proper ammonia refrigeration level for the plant.Methods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - In 2018 we continued ammonia education for our HAZMAT team as well as met regularly with our ammonia technicians to educate them on our refrigeration system.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=50138GHRML200SG&ChemicalId=0007664417&ReportingYear=2018&DocCtrlNum=1318217340001&Opt=0"
"50532LNDLK302SI","NEW COOPERATIVE INC-DUNCOMBE MILL (NA)","302 SIMPSON ST, DUNCOMBE,IA 50532","Mixture","311119: Other Animal Food Manufacturing","2016","0","587.76","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures - continue to monitor exposure levels with supplier. Sal CURB application equipment operates in a closed system.Source Reduction: W32: Improved procedures for loading, unloading, and transfer operations Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Employee training on an annual basis","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=50532LNDLK302SI&ChemicalId=MIXTURE&ReportingYear=2016&DocCtrlNum=1316214896298&Opt=0"
"08810NTRNT150DO","INTERNATIONAL FLAVORS & FRAGRANCES INC (INTERNATIONAL FLAVORS & FRAGRANCES INC)","150 DOCKS CORNER RD, DAYTON,NJ 08810","Cyclohexane","311930: Flavoring Syrup and Concentrate Manufacturing","2017","0","583.00","","Source Reduction: W58: Other process modifications","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=08810NTRNT150DO&ChemicalId=0000110827&ReportingYear=2017&DocCtrlNum=1317220600062&Opt=0"
"4737WTYSNM1355W","TYSON MEXICAN ORIGINAL INC (TYSON FOODS INC)","1355 W TYSON RD, PORTLAND,IN 47371","Ammonia","311830: Tortilla Manufacturing","2017","0","573.00","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures[-0-4%] - We replaced our old purger with a new one and reduced amount of purged ammonia.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=4737WTYSNM1355W&ChemicalId=0007664417&ReportingYear=2017&DocCtrlNum=1317215996137&Opt=0"
"68107NRTHR3435G","JBS-OMAHA (JBS USA FOOD CO)","3435 EDWARD BABE GOMEZ AVE, OMAHA,NE 68107","Peracetic acid","311611: Animal (except Poultry) Slaughtering","2020","0","500.00","","Source Reduction: W51: Instituted recirculation within a process[-25-49%] Methods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - Environmental team has been established to control situational awareness   Other Environmental Practices: Recycling  - Recycling of our PAA has been a positive impetus in our chemical control","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=68107NRTHR3435G&ChemicalId=0000079210&ReportingYear=2020&DocCtrlNum=1320219244682&Opt=0"
"52501XCLCRSOUTH","JBS PORK (JBS USA FOOD CO)","600 S IOWA AVE, OTTUMWA,IA 52501","Ammonia","311611: Animal (except Poultry) Slaughtering","2019","0","409.00","","Source Reduction: Methods for Identifying Pollution Prevention Opportunities  - We use our water conservation team as environmental eyes and ears to find ideas from workforce.Source Reduction: Source Reduction  - We have nitrogen reduction team to spot ways to reduce in our process. We have added catch pans. We have added some clot breakers. We have added auditing.Other Environmental Practices: Energy Recovery  - We capture heated non contact water from the heat exchanger on our rendering cooker and use it for cleanup and wherever else it fits specification.Other Environmental Practices: Waste Treatment  - We added 1,500,000 gallons denitrification basin. Online December 2018 running continuously all of 2019 and current.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=52501XCLCRSOUTH&ChemicalId=0007664417&ReportingYear=2019&DocCtrlNum=1319218207975&Opt=0"
"6049WSRTGF771WC","SARATOGA FOOD SPECIALTIES (NA)","771 W CROSSROADS PKWY, BOLINGBROOK,IL 60490","Sodium nitrite","311942: Spice and Extract Manufacturing","2013","0","400.00","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=6049WSRTGF771WC&ChemicalId=0007632000&ReportingYear=2013&DocCtrlNum=1313211637246&Opt=0"
"61462MRHPCNORTH","SMITHFIELD-MONMOUTH (UNITED GLOBAL FOODS US HOLDINGS INC)","1220 N SIXTH ST, MONMOUTH,IL 61462","Sodium nitrite","311612: Meat Processed from Carcasses","2016","0","369.00","","Source Reduction: W51: Instituted recirculation within a process","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=61462MRHPCNORTH&ChemicalId=0007632000&ReportingYear=2016&DocCtrlNum=1316215350240&Opt=0"
"8519WDSYBR752WA","DAISY BRAND (DAISY BRAND LLC)","752 W ASH AVE, CASA GRANDE,AZ 85193","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2014","0","345.70","","Source Reduction: W68: Improved rinse equipment operation Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - We will be using better rinse water and attempt to reduce acid use to reduce nitrate compounds.   Source Reduction: Source Reduction  - During the 4th quarter of 2015 we will attempt to reduce usage of nitric acid. Our water quality improvement project should reduce the amount of nitric acid used for our cleaning systems.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=8519WDSYBR752WA&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314214155133&Opt=0"
"46219CRSSR400SS","CROSSROAD FARMS DAIRY (THE KROGER CO)","400 S SHORTRIDGE RD, INDIANAPOLIS,IN 46219","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2014","0","312.28","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=46219CRSSR400SS&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314213123363&Opt=0"
"77833BLBLL1101S","BLUE BELL CREAMERIES LP (NA)","1101 S BLUE BELL RD, BRENHAM,TX 77833","Ammonia","311520: Ice Cream and Frozen Dessert Manufacturing","2018","0","306.00","","Source Reduction: W52: Modified equipment, layout, or piping[-0-4%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=77833BLBLL1101S&ChemicalId=0007664417&ReportingYear=2018&DocCtrlNum=1318216812824&Opt=0"
"00705TRCSNRD14K","TO-RICOS LTD (JBS USA FOOD CO)","RD 14 KM 48 BO ASOMANTE, AIBONITO,PR 00705","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311615: Poultry Processing","2017","0","306.00","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures[-0-4%] - IMPLEMENT RECORDKEEPING AND MAINTENANCE SOPs PROCEDURES Methods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - TRAINING TO EMPLOYEES   Other Environmental Practices: Waste Treatment  - Nitrate compounds are generated at the wastewater treatment discharge. Improve chemical dosification at WWTP.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=00705TRCSNRD14K&ChemicalId=N511&ReportingYear=2017&DocCtrlNum=1317218523569&Opt=0"
"55350HRCLS35ADA","MINNESOTA SPECIALTY YEAST LLC (LALLEMAND INC)","35 ADAMS ST NE, HUTCHINSON,MN 55350","Ammonia","311999: All Other Miscellaneous Food Manufacturing","2017","0","281.52","","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures[-0-4%] Methods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - Through both team management efforts and also vendor involvement.Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Utilizing supplier and 3rd parties to evaluate system.   Source Reduction: Methods for Identifying Pollution Prevention Opportunities  - utilize 3rd party inspections to identify opportunities for system improvements.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=55350HRCLS35ADA&ChemicalId=0007664417&ReportingYear=2017&DocCtrlNum=1317215835909&Opt=0"
"64865MLNTC105WA","MILNOT CO (EAGLE FAMILY FOODS GROUP LLC)","105 WASHINGTON AVE, SENECA,MO 64865","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2014","0","254.60","","Source Reduction: W14: Changed production schedule to minimize equipment and feedstock changeovers[-0-4%]Source Reduction: W31: Improved storage or stacking procedures[-0-4%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=64865MLNTC105WA&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314212324457&Opt=0"
"2960WCLMBF1354R","COLUMBIA FARMS GREENVILLE DIV (HOUSE OF RAEFORD)","1354 RUTHERFORD ROAD, GREENVILLE,SC 29609","Peracetic acid","311615: Poultry Processing","2013","0","250.00","","Source Reduction: W58: Other process modifications Methods to Identify SR Opportunities: T11 : OTHER - we switched to a different anti-microbial","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=2960WCLMBF1354R&ChemicalId=0000079210&ReportingYear=2013&DocCtrlNum=1313211222219&Opt=0"
